feauture,word,0,1,2,3,4,diff,other
damage,fire,0.00594381620383275,0.041911670970436,0.0150694287204429,0.0104179987026164,0.00497081409513855,0.0328111565399283,0.00910051443050765
cloth,fire,-0.0999781356248747,-0.0570817895388584,-0.0636358404857032,-0.137365993241711,-0.0579446045123256,0.0326493539272951,-0.0897311434661536
day,fire,0.0277149464301839,0.0500768702773624,0.00730873372453481,0.0363481857537399,-0.00089632946999677,0.032457986167747,0.0176188841096155
light,fire,0.401881738837693,0.377823297558712,0.251805066772143,0.444202702398804,0.285171982947508,0.0320579248196747,0.345765372739037
disaster,fire,0.019296214032177,0.0499307212354749,0.00118501265694237,0.0194690870057499,0.0363618721661497,0.0308526747702202,0.0190780464652547
scare,fire,0.0895602206194956,0.101616758803251,0.0381059211557617,0.0726283757127217,0.0852705079159243,0.0302255024522751,0.0713912563509758
weather,fire,0.0249325234909794,0.054882796844505,0.00982311504072663,0.0229654260011795,0.0423511376268531,0.0298647463045704,0.0250180505399347
fall,fire,0.00288079859053806,0.0435001798938322,0.0398523024329316,-0.00198471708098908,0.015026677504118,0.0295564145321826,0.0139437653616496
rain,fire,0.0666145404739462,0.0878081199095627,0.0332034078763395,0.0604165171121604,0.0772590839121377,0.0284347325659167,0.059373387343646
door,fire,0.0122094388140309,0.0360626718615171,-0.0399663746327305,0.0319589959670933,0.0296299206894291,0.0276046766520615,0.00845799520945569
one,fire,-0.00535501533926351,0.0142868070546697,-0.0234247564792673,-0.0225975415428959,-0.0017567560642944,0.0275703244111,-0.0132835173564303
sick,fire,0.0558242521365899,0.0822091586563753,0.02543620272359,0.0474468959412521,0.0926666315137235,0.0268656630775864,0.0553434955787889
dry,fire,0.0366798852690911,0.0550896420183656,0.00697574044043812,0.0434119200580603,0.0295568720176875,0.0259335375720463,0.0291561044463193
smoke,fire,0.182228599450927,0.19795855838694,0.135853815871131,0.210798963722799,0.159466835318407,0.025871504796124,0.172087053590816
business,fire,0.00222648251457298,0.0226838454270255,-0.0177342608837565,-0.0166299254584271,0.0195550817337478,0.0258295009504912,-0.0031456555234657
lock,fire,0.0152207899084168,0.0388904610726385,-0.00954157277483736,0.0157579648497019,0.0308766897644628,0.0258119931357025,0.013078467936936
time,fire,-0.00996036748150121,0.0034705484863863,-0.0058245121589113,-0.0347719211851818,-0.0364440915570761,0.0252207715820539,-0.0217502230956676
old,fire,-0.0274647123402278,-0.00420022787960823,-0.0339415162008512,-0.0253856765420532,-0.0297680698943124,0.0249397658647529,-0.0291399937443612
flame,fire,0.165378618581639,0.171272418601465,0.093252570043568,0.188394488593972,0.140822822970733,0.0243102935539872,0.146962125047478
natural,fire,0.0225914507165488,0.0437929977379701,-0.00229840987516584,0.0258767196276579,0.0324404203060573,0.0241404525441956,0.0196525451937746
piece,fire,0.00959670058845896,0.0191657101972449,-0.010677678227315,-0.00557241382184224,-0.0112239125218552,0.0236350361928833,-0.00446932599563837
wreck,fire,0.0219917755523953,0.0402525678730093,0.0210952432228991,0.0154556649111025,0.00872830677814104,0.0234348202568748,0.0168177476161345
dark,fire,0.0475410799174073,0.056350492193008,0.0246771218548337,0.0588294170689381,0.00277475311363615,0.0228948992043042,0.0334555929887038
